site,date,datetime,group,CH4.ugL,CO2.ugL,N2O.ugL,CH4.sat,CO2.sat,N2O.sat,pH,level_m.inst,discharge.inst,depth.inst,watertemp_C.inst,DO.obs.inst,DO.sat.inst,spc_uScm.inst,airtemp_C.inst,airpres_kPa.inst,latitude,longitude,CRS,distance_upstream_m,width_march_m,ws_area_km2,slope_wbx,habitat,cl_mgl,so4_mgl,br_mgl,no3n_mgl,na_mgl,k_mgl,mg_mgl,ca_mgl,doc_mgl,tdn_mgl,nh4n_mgl,po4p_mgl,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,K600,K600_2.5,K600_97.5,depth,spc_uScm,DO.obs,DO.sat,watertemp_C,discharge,airpres_kPa,airtemp_C,sample,slope_mm
WBP,2020-02-12,2020-02-12T15:15:00Z,2020-02-12,2.582893971,2554.340324,0.606860516,0.058248682,872.0625259,0.501375142,6.79,1.1620793258075128,3.168782136447183,0.6499146422897536,12.42,10.49,10.689148336589586,51.4,11.25,101.10296175015749,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,4.94,5.45,0.015,0.1793,3.98,NA,2.25,6.97,6.938,0.378,0.005,0.0158896,0.5568198561527221,0,1.5010040328937289,1.0238054078883143,2.611632989215769,0,2.7202177868415127,1.197128103167516,4.538261145106772,0.6350426870011201,52.39479166666667,10.420208333333333,10.627720796086175,12.541041666666667,2.7904464983200414,101.15477304259822,12.500520833333333,WBP_2020-02-12,0.00219911495598649
WBP,2020-02-12,2020-02-12T15:15:00Z,2020-02-12,2.660425505,2622.742914,0.552725788,0.058248682,872.0625259,0.501375142,6.79,1.1620793258075128,3.168782136447183,0.6499146422897536,12.42,10.49,10.689148336589586,51.4,11.25,101.10296175015749,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,4.94,5.45,0.015,0.1793,3.98,NA,2.25,6.97,6.938,0.378,0.005,0.0158896,0.5568198561527221,0,1.5010040328937289,1.0238054078883143,2.611632989215769,0,2.7202177868415127,1.197128103167516,4.538261145106772,0.6350426870011201,52.39479166666667,10.420208333333333,10.627720796086175,12.541041666666667,2.7904464983200414,101.15477304259822,12.500520833333333,WBP_2020-02-12,0.00219911495598649
UNHC,2020-02-12,2020-02-12T15:45:00Z,2020-02-12,1.837466629,2618.070368,0.563610874,0.058365242,874.5999868,0.502928154,7.21,0.8390753948502008,3.4956266301969965,0.4824812665734626,12.56,9.81,10.654392284538966,66.6,11.55,101.07796441646863,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,4.92744375,5.38251686,0.005,0.19134344,3.78632504,0.8027278,1.8682965,5.46935774,7.506,0.4227,0.005,0.0136056,0.5125595919061254,0.05701955178605371,0.9888018326085939,3.3451551812189733,4.830072949381537,1.9021948810427958,10.307132314871257,5.802678429530004,14.767906146118815,0.4639078498197052,66.6,9.578854166666666,10.619606767542782,12.56625,3.1188586223729895,101.15477304259822,12.500520833333333,UNHC_2020-02-12,0.00188495565416643
UNHC,2020-02-12,2020-02-12T15:45:00Z,2020-02-12,2.004088264,2487.395917,0.562291561,0.058365242,874.5999868,0.502928154,7.21,0.8390753948502008,3.4956266301969965,0.4824812665734626,12.56,9.81,10.654392284538966,66.6,11.55,101.07796441646863,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,4.92744375,5.38251686,0.005,0.19134344,3.78632504,0.8027278,1.8682965,5.46935774,7.506,0.4227,0.005,0.0136056,0.5125595919061254,0.05701955178605371,0.9888018326085939,3.3451551812189733,4.830072949381537,1.9021948810427958,10.307132314871257,5.802678429530004,14.767906146118815,0.4639078498197052,66.6,9.578854166666666,10.619606767542782,12.56625,3.1188586223729895,101.15477304259822,12.500520833333333,UNHC_2020-02-12,0.00188495565416643
MC751,2020-02-12,2020-02-12T13:15:00Z,2020-02-12,8.942669575,5360.805241,0.983966308,0.058881538,884.7383639,0.509045029,6.64,NA,NA,NA,12,9.25,10.668973471741637,90.2,10.725,101.150453751224,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,6.61,8.41,0.015,0.231,5.94,NA,3.21,10.55,7.143,0.4721,0.01436,0.0124008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2,9.25,10.668973471741637,12,NA,NA,NA,MC751_2020-02-12,NA
MC751,2020-02-12,2020-02-12T13:15:00Z,2020-02-12,9.663518291,5704.303362,1.043923876,0.058881538,884.7383639,0.509045029,6.64,NA,NA,NA,12,9.25,10.668973471741637,90.2,10.725,101.150453751224,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,6.61,8.41,0.015,0.231,5.94,NA,3.21,10.55,7.143,0.4721,0.01436,0.0124008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2,9.25,10.668973471741637,12,NA,NA,NA,MC751_2020-02-12,NA
NHC,2020-02-27,2020-02-27T16:00:00Z,2020-02-27,1.783769039,1006.070859,0.614865945,0.062340676,957.2580984,0.553325037,7.73,0.9681484774662028,0.42108564932332915,0.3651749993088026,9.78,12.14,11.292036580813914,85,6.1,100.84435637593155,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,7.92219773,7.24589772,0.06057479,0.15194832,5.16862136,0.7061614,2.3636875,8.26839306,4.142,0.2184,0.005,0.005,1.876191637256082,1.352640222765659,2.3737971344082,0.2821705191706202,0.8281389706760127,0,13.654264762217188,10.303083759582142,17.036333319818517,0.36727301698542664,84.72395833333333,11.418958333333334,11.223866240176866,9.988229166666667,0.4410050790553349,100.6465959592649,6.251041666666667,NHC_2020-02-27,0.00230383472585434
NHC,2020-02-27,2020-02-27T16:00:00Z,2020-02-27,1.686844756,970.8658785,0.647862492,0.062340676,957.2580984,0.553325037,7.73,0.9681484774662028,0.42108564932332915,0.3651749993088026,9.78,12.14,11.292036580813914,85,6.1,100.84435637593155,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,7.92219773,7.24589772,0.06057479,0.15194832,5.16862136,0.7061614,2.3636875,8.26839306,4.142,0.2184,0.005,0.005,1.876191637256082,1.352640222765659,2.3737971344082,0.2821705191706202,0.8281389706760127,0,13.654264762217188,10.303083759582142,17.036333319818517,0.36727301698542664,84.72395833333333,11.418958333333334,11.223866240176866,9.988229166666667,0.4410050790553349,100.6465959592649,6.251041666666667,NHC_2020-02-27,0.00230383472585434
PM,2020-02-27,2020-02-27T16:15:00Z,2020-02-27,1.267236779,916.4005869,0.560182139,0.061492257,939.9796765,0.542804507,7,0.972702678253364,0.4051715165159349,0.34153618400552116,10.3,11.28,11.15454216805119,67.45,6.25,100.84435637593155,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,7.94,7.34,0.015,0.0996,5.64,NA,2.86,8.9,4.226,0.2314,0.005,0.005,0.9207142960815733,0.27959048757519384,1.5004620308677434,1.068999092657279,2.102668974089213,0.025193981855254104,6.614415180670874,3.367048231664956,10.187037288612807,0.3438125154765717,67.51614583333334,10.850833333333334,11.07241832575116,10.540208333333334,0.4216493779233451,100.6465959592649,6.251041666666667,PM_2020-02-27,0.00439823050281498
PM,2020-02-27,2020-02-27T16:15:00Z,2020-02-27,1.048484817,871.1051888,0.6086147,0.061492257,939.9796765,0.542804507,7,0.972702678253364,0.4051715165159349,0.34153618400552116,10.3,11.28,11.15454216805119,67.45,6.25,100.84435637593155,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,7.94,7.34,0.015,0.0996,5.64,NA,2.86,8.9,4.226,0.2314,0.005,0.005,0.9207142960815733,0.27959048757519384,1.5004620308677434,1.068999092657279,2.102668974089213,0.025193981855254104,6.614415180670874,3.367048231664956,10.187037288612807,0.3438125154765717,67.51614583333334,10.850833333333334,11.07241832575116,10.540208333333334,0.4216493779233451,100.6465959592649,6.251041666666667,PM_2020-02-27,0.00439823050281498
CBP,2020-02-27,2020-02-27T17:15:00Z,2020-02-27,0.944640574,1173.385446,0.595034212,0.061038314,931.3571389,0.537615565,7.2,1.1426209766342237,0.4029130879089989,0.3060998916248997,10.4133,11.65,11.1232997980774,68.5,7.1000000000000005,100.82935637593155,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,8.02,7.4,0.07,0.097,5.63,NA,2.88,9.08,3.97,0.211,0.005,0.005,0.9928743926197312,0.5119784707637902,1.4594367758785762,1.2594343556547156,2.0465598198044037,0.4588418919818686,7.016851081804765,4.640102176716041,9.67618982639317,0.30846923204259297,68.74270833333334,10.83375,11.113648530871577,10.383333333333333,0.4176169401959473,100.6465959592649,6.251041666666667,CBP_2020-02-27,0.00387463147802864
CBP,2020-02-27,2020-02-27T17:15:00Z,2020-02-27,0.958084001,1003.431907,0.540553322,0.061038314,931.3571389,0.537615565,7.2,1.1426209766342237,0.4029130879089989,0.3060998916248997,10.4133,11.65,11.1232997980774,68.5,7.1000000000000005,100.82935637593155,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,8.02,7.4,0.07,0.097,5.63,NA,2.88,9.08,3.97,0.211,0.005,0.005,0.9928743926197312,0.5119784707637902,1.4594367758785762,1.2594343556547156,2.0465598198044037,0.4588418919818686,7.016851081804765,4.640102176716041,9.67618982639317,0.30846923204259297,68.74270833333334,10.83375,11.113648530871577,10.383333333333333,0.4176169401959473,100.6465959592649,6.251041666666667,CBP_2020-02-27,0.00387463147802864
WB,2020-02-27,2020-02-27T18:00:00Z,2020-02-27,1.846439908,1136.069117,0.560834454,0.060620967,923.3194579,0.532768842,7.31,0.7053627159170996,0.3998638672720451,0.49622581915457914,10.366666666666667,11.93,11.134331554456622,73.45555555555555,8.3,100.78435637593157,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,7.71,7.22,0.015,0.1271,5.54,NA,2.87,8.93,3.914,0.2473,0.005,0.005,1.2411844061105608,0.7417043157371724,1.7386042449706487,0.9633920548663896,1.753490593471476,0.16940950759043782,4.399654964296129,2.3204649428531017,6.526591518578475,0.49777155453686317,73.37395833333333,11.18203125,11.071284010356832,10.547916666666667,0.4107617960453586,100.6465959592649,6.251041666666667,WB_2020-02-27,0.00397935127800959
WB,2020-02-27,2020-02-27T18:00:00Z,2020-02-27,1.88124999,1198.800701,0.575692236,0.060620967,923.3194579,0.532768842,7.31,0.7053627159170996,0.3998638672720451,0.49622581915457914,10.366666666666667,11.93,11.134331554456622,73.45555555555555,8.3,100.78435637593157,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,7.71,7.22,0.015,0.1271,5.54,NA,2.87,8.93,3.914,0.2473,0.005,0.005,1.2411844061105608,0.7417043157371724,1.7386042449706487,0.9633920548663896,1.753490593471476,0.16940950759043782,4.399654964296129,2.3204649428531017,6.526591518578475,0.49777155453686317,73.37395833333333,11.18203125,11.071284010356832,10.547916666666667,0.4107617960453586,100.6465959592649,6.251041666666667,WB_2020-02-27,0.00397935127800959
WBP,2020-02-27,2020-02-27T18:30:00Z,2020-02-27,4.332550678,1392.316435,0.651103072,0.060900365,929.2522371,0.536400534,7.32,0.9756062956046396,0.4005137478435046,0.49310659861203177,10.3,11.97,11.145022092148617,64.8,8.850000000000001,100.75935637593156,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,7.27,6.88,0.015,0.1236,5.2,NA,2.77,9.07,3.719,0.2316,0.005,0.005,1.8960282989434423,0.8729243880624247,2.9168398322051186,1.229036099935147,2.9603337247223562,0,1.7042013546805754,0.3868335581324745,3.320571857898339,0.49452768953595577,65.21875,11.255520833333334,11.053624089217314,10.611666666666666,0.41035855226172024,100.6465959592649,6.251041666666667,WBP_2020-02-27,0.00219911495598649
UNHC,2020-02-27,2020-02-27T17:00:00Z,2020-02-27,2.753203503,685.5522273,0.577179412,0.060949053,929.9951436,0.536829369,7.79,0.5247934399022084,0.3830942074290211,0.28451010596404397,10.651,11.95,11.063393324957046,92.6,6.7,100.84435637593155,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,3.27938008,2.8755791,0.005,0.28644484,2.98876784,1.348213,1.65108925,4.69657422,3.881,0.2735,0.005,0.005,2.0483489967927975,1.4147977522831197,2.7029814846299596,2.5130865948857197,3.578950424672762,1.5307524318178505,9.294150868889545,6.304159057812865,12.510299012808034,0.2881479043584998,92.6,10.764166666666666,11.106377454465909,10.414520833333333,0.4051163832145462,100.6465959592649,6.251041666666667,UNHC_2020-02-27,0.00188495565416643
UNHC,2020-02-27,2020-02-27T17:00:00Z,2020-02-27,3.137689664,805.9818393,0.657975141,0.060949053,929.9951436,0.536829369,7.79,0.5247934399022084,0.3830942074290211,0.28451010596404397,10.651,11.95,11.063393324957046,92.6,6.7,100.84435637593155,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,3.27938008,2.8755791,0.005,0.28644484,2.98876784,1.348213,1.65108925,4.69657422,3.881,0.2735,0.005,0.005,2.0483489967927975,1.4147977522831197,2.7029814846299596,2.5130865948857197,3.578950424672762,1.5307524318178505,9.294150868889545,6.304159057812865,12.510299012808034,0.2881479043584998,92.6,10.764166666666666,11.106377454465909,10.414520833333333,0.4051163832145462,100.6465959592649,6.251041666666667,UNHC_2020-02-27,0.00188495565416643
MC751,2020-02-27,2020-02-27T19:30:00Z,2020-02-27,18.5342826,3614.962069,0.864542417,0.061927191,950.0515472,0.549051222,7.15,NA,NA,NA,9.7,10.58,11.231422505307854,141.8,9.4,100.73935637593156,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,14.34,11.87,0.13,0.1243,10.22,NA,4.71,14.91,4.254,0.298,0.0118445,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.8,10.58,11.231422505307854,9.7,NA,NA,NA,MC751_2020-02-27,NA
MC751,2020-02-27,2020-02-27T19:30:00Z,2020-02-27,18.9807072,3857.933647,1.004085259,0.061927191,950.0515472,0.549051222,7.15,NA,NA,NA,9.7,10.58,11.231422505307854,141.8,9.4,100.73935637593156,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,14.34,11.87,0.13,0.1243,10.22,NA,4.71,14.91,4.254,0.298,0.0118445,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.8,10.58,11.231422505307854,9.7,NA,NA,NA,MC751_2020-02-27,NA
NHC,2020-03-11,2020-03-11T18:00:00Z,2020-03-11,4.376358783,819.2846465,0.664795895,0.057034375,846.9394334,0.48611914,7.18,0.8814609000957887,0.220457566725755,0.33617444184395834,14.18,12.03,10.223900862477567,105,22.2,100.84879330595004,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,10.1,7.5,0.09,0.004,6.75,NA,3.47,10.87,2.328,0.0936,0.005,0.005,2.0878395003354733,1.6271047310390738,2.541232096445488,1.1230664314824794,1.693628266560962,0.5990187896927645,8.530836594455842,6.404051930107253,10.586910352077581,0.3368583838913087,106.6875,10.815,10.33860432008093,13.766875,0.22402134298871532,101.0415959592649,17.6046875,NHC_2020-03-11,0.00230383472585434
NHC,2020-03-11,2020-03-11T18:00:00Z,2020-03-11,4.281421788,693.0235086,0.564419069,0.057034375,846.9394334,0.48611914,7.18,0.8814609000957887,0.220457566725755,0.33617444184395834,14.18,12.03,10.223900862477567,105,22.2,100.84879330595004,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,10.1,7.5,0.09,0.004,6.75,NA,3.47,10.87,2.328,0.0936,0.005,0.005,2.0878395003354733,1.6271047310390738,2.541232096445488,1.1230664314824794,1.693628266560962,0.5990187896927645,8.530836594455842,6.404051930107253,10.586910352077581,0.3368583838913087,106.6875,10.815,10.33860432008093,13.766875,0.22402134298871532,101.0415959592649,17.6046875,NHC_2020-03-11,0.00230383472585434
PM,2020-03-11,2020-03-11T21:30:00Z,2020-03-11,1.992124055,325.7423779,0.484404673,0.054889032,804.0438613,0.460245634,7.89,NA,0.2261611600687636,0.3083267772955672,16.9502864,10.452500000000017,9.617247397009336,94.06666666666668,22.25,100.56715152485418,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,10.71,8.26,0.09,0.0055,6.94,NA,3.92,12.8,2.481,0.1103,0.005,0.005,0.9563367841308641,0.3192122187129911,1.6033673479062998,1.4496073699483465,2.4822419991453915,0.44354178880133194,4.062428325338345,1.3013436323722907,6.857716658327325,0.30845593705156027,94.06666666666668,9.881857638888897,10.155286486752175,14.608659625,0.2267283338799882,101.0415959592649,17.6046875,PM_2020-03-11,0.00439823050281498
PM,2020-03-11,2020-03-11T21:30:00Z,2020-03-11,1.697823583,210.7523055,0.469185238,0.054889032,804.0438613,0.460245634,7.89,NA,0.2261611600687636,0.3083267772955672,16.9502864,10.452500000000017,9.617247397009336,94.06666666666668,22.25,100.56715152485418,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,10.71,8.26,0.09,0.0055,6.94,NA,3.92,12.8,2.481,0.1103,0.005,0.005,0.9563367841308641,0.3192122187129911,1.6033673479062998,1.4496073699483465,2.4822419991453915,0.44354178880133194,4.062428325338345,1.3013436323722907,6.857716658327325,0.30845593705156027,94.06666666666668,9.881857638888897,10.155286486752175,14.608659625,0.2267283338799882,101.0415959592649,17.6046875,PM_2020-03-11,0.00439823050281498
CBP,2020-03-11,2020-03-11T19:45:00Z,2020-03-11,2.418112148,345.1707224,0.51377576,0.055460255,816.115197,0.46757478,7.66,NA,0.22775354803416345,0.2687386195071499,14.3,10.951000000000006,9.823262389090385,94.06666666666668,23.175,100.55632530168396,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,10.73,8.15,0.09,0.0193,6.85,NA,3.9,12.94,2.471,0.1166,0.005,0.005,NA,NA,NA,NA,NA,NA,2.5385120973945043,0.93829937834699,4.1519940030495,0.26932689788241093,94.06666666666668,10.951000000000006,9.823262389090385,14.3,0.229969826157436,101.0415959592649,17.6046875,CBP_2020-03-11,0.00387463147802864
CBP,2020-03-11,2020-03-11T19:45:00Z,2020-03-11,2.472022209,387.9550643,0.5207421,0.055460255,816.115197,0.46757478,7.66,NA,0.22775354803416345,0.2687386195071499,14.3,10.951000000000006,9.823262389090385,94.06666666666668,23.175,100.55632530168396,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,10.73,8.15,0.09,0.0193,6.85,NA,3.9,12.94,2.471,0.1166,0.005,0.005,NA,NA,NA,NA,NA,NA,2.5385120973945043,0.93829937834699,4.1519940030495,0.26932689788241093,94.06666666666668,10.951000000000006,9.823262389090385,14.3,0.229969826157436,101.0415959592649,17.6046875,CBP_2020-03-11,0.00387463147802864
WB,2020-03-11,2020-03-11T20:30:00Z,2020-03-11,3.094778857,822.7789339,0.542133236,0.055364418,814.7049221,0.466766795,7.48,0.6249636449880251,0.23849453939379717,0.4643059414149583,14.4,11.19,10.15999769420202,100.4,23.05,100.4496701890323,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,10.14,7.82,0.1,0.0521,6.62,NA,3.88,12.83,2.403,0.1361,0.005,0.005,0.791437124907016,0.3200950238974868,1.2199120610074965,0.7202836142139397,1.578672521913946,0,2.12559731057951,0.024690641797513187,4.508764978461564,0.4632351256937029,98.24427083333333,10.833333333333334,10.405056902630369,13.4609375,0.23428032120723358,101.0415959592649,17.6046875,WB_2020-03-11,0.00397935127800959
WBP,2020-03-11,2020-03-11T20:45:00Z,2020-03-11,6.691794324,1251.397148,0.543647303,0.055111342,809.5069998,0.463621852,7.46,0.9080889481508976,0.23646045167224375,0.4596097351235835,15.78,11.33,9.860909728615614,90.9,22.925,100.4434201890323,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,10.17,7.81,0.1,0.0574,6.62,NA,3.9,13.18,2.354,0.1487,0.005,0.005,1.0986887771573504,0.026561485040407104,2.1861765291513553,1.0724140423940178,2.874425645210676,0,1.372714707750244,0.16468577453460073,2.931590252182379,0.45911113448123836,87.64479166666666,11.023229166666667,10.332312634608778,13.792291666666667,0.23457343487061982,101.0415959592649,17.6046875,WBP_2020-03-11,0.00219911495598649
WBP,2020-03-11,2020-03-11T20:45:00Z,2020-03-11,8.443223525,1413.513437,0.560856263,0.055111342,809.5069998,0.463621852,7.46,0.9080889481508976,0.23646045167224375,0.4596097351235835,15.78,11.33,9.860909728615614,90.9,22.925,100.4434201890323,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,10.17,7.81,0.1,0.0574,6.62,NA,3.9,13.18,2.354,0.1487,0.005,0.005,1.0986887771573504,0.026561485040407104,2.1861765291513553,1.0724140423940178,2.874425645210676,0,1.372714707750244,0.16468577453460073,2.931590252182379,0.45911113448123836,87.64479166666666,11.023229166666667,10.332312634608778,13.792291666666667,0.23457343487061982,101.0415959592649,17.6046875,WBP_2020-03-11,0.00219911495598649
UNHC,2020-03-11,2020-03-11T19:15:00Z,2020-03-11,5.070206275,237.5049147,0.54867911,0.054365635,794.2049896,0.454370944,7.82,0.47228616352295194,0.233135247636634,0.252679844165479,15.664,12.092026630078658,9.893575881565136,94.06666666666668,22.925,100.4846701890323,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,10.55,7.72,0.09,0.0921,6.66,NA,3.5,11.58,2.425,0.1681,0.005,0.005,2.04901798449251,1.5142259148426203,2.593171186923619,2.1072928661836445,2.894450271909037,1.3409555199294263,5.1144768911461735,3.1634130259524813,7.012367365994125,0.25407257633294833,94.06666666666668,10.397331268293193,10.323934167400298,13.844479166666666,0.23859081625703116,101.0415959592649,17.6046875,UNHC_2020-03-11,0.00188495565416643
UNHC,2020-03-11,2020-03-11T19:15:00Z,2020-03-11,5.514410622,215.4632227,0.595367281,0.054365635,794.2049896,0.454370944,7.82,0.47228616352295194,0.233135247636634,0.252679844165479,15.664,12.092026630078658,9.893575881565136,94.06666666666668,22.925,100.4846701890323,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,10.55,7.72,0.09,0.0921,6.66,NA,3.5,11.58,2.425,0.1681,0.005,0.005,2.04901798449251,1.5142259148426203,2.593171186923619,2.1072928661836445,2.894450271909037,1.3409555199294263,5.1144768911461735,3.1634130259524813,7.012367365994125,0.25407257633294833,94.06666666666668,10.397331268293193,10.323934167400298,13.844479166666666,0.23859081625703116,101.0415959592649,17.6046875,UNHC_2020-03-11,0.00188495565416643
MC751,2020-03-11,2020-03-11T22:30:00Z,2020-03-11,40.74082592,3256.225181,0.536439433,0.054503039,796.93751,0.456015275,7.26,NA,NA,NA,15,NA,NA,NA,21.15,100.42550174482486,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,18.27,13.07,0.16,0.0015,12.48,NA,7.19,19.22,2.982,0.1191,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,MC751_2020-03-11,NA
MC751,2020-03-11,2020-03-11T22:30:00Z,2020-03-11,43.81786665,3553.325127,0.578526993,0.054503039,796.93751,0.456015275,7.26,NA,NA,NA,15,NA,NA,NA,21.15,100.42550174482486,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,18.27,13.07,0.16,0.0015,12.48,NA,7.19,19.22,2.982,0.1191,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,MC751_2020-03-11,NA
NHC,2020-03-20,2020-03-20T17:15:00Z,2020-03-20,7.819191333,1722.979456,0.485192575,0.052131165,745.0709762,0.424490368,6.8,0.8569173037331669,0.18143389424172768,0.3279037093119068,18.616,10.03,9.35800989508717,108,27.1,101.31334819863102,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,10.76,6.98,0.09,0.0015,7.12,NA,3.79,12.12,2.381,0.09932,0.005,0.005,2.1553858823675602,1.5705478569551568,2.7069620990184746,3.7469339548754217,4.7301908887928015,2.760084682652985,8.483288114878778,6.133142824031176,10.87347480116275,0.32927464399427636,108,8.981041666666666,9.339662442090269,18.730260416666667,0.1874809665251845,101.35430429259823,23.856770833333332,NHC_2020-03-20,0.00230383472585434
NHC,2020-03-20,2020-03-20T17:15:00Z,2020-03-20,7.834876727,1456.394469,0.469118804,0.052131165,745.0709762,0.424490368,6.8,0.8569173037331669,0.18143389424172768,0.3279037093119068,18.616,10.03,9.35800989508717,108,27.1,101.31334819863102,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,10.76,6.98,0.09,0.0015,7.12,NA,3.79,12.12,2.381,0.09932,0.005,0.005,2.1553858823675602,1.5705478569551568,2.7069620990184746,3.7469339548754217,4.7301908887928015,2.760084682652985,8.483288114878778,6.133142824031176,10.87347480116275,0.32927464399427636,108,8.981041666666666,9.339662442090269,18.730260416666667,0.1874809665251845,101.35430429259823,23.856770833333332,NHC_2020-03-20,0.00230383472585434
CBP,2020-03-20,2020-03-20T18:30:00Z,2020-03-20,4.765884941,1013.865029,0.354521868,0.050733882,717.8425464,0.408224472,7.21,NA,0.19422861559977972,0.25914947542817324,18.6,8.62,8.941908713692944,110.2,28.6,101.02462486174261,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,11.15,7.53,0.09,0.0015,7.07,NA,4.04,13.3,3.201,0.1184,0.005,0.005,NA,NA,NA,NA,NA,NA,1.6785214690777521,0.12814372568546778,3.4873153354192294,0.2605944237440782,110.2,8.62,8.941908713692944,18.6,0.1990686377071474,101.35430429259823,23.856770833333332,CBP_2020-03-20,0.00387463147802864
CBP,2020-03-20,2020-03-20T18:30:00Z,2020-03-20,5.041177433,956.4701465,0.39934633,0.050733882,717.8425464,0.408224472,7.21,NA,0.19422861559977972,0.25914947542817324,18.6,8.62,8.941908713692944,110.2,28.6,101.02462486174261,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,11.15,7.53,0.09,0.0015,7.07,NA,4.04,13.3,3.201,0.1184,0.005,0.005,NA,NA,NA,NA,NA,NA,1.6785214690777521,0.12814372568546778,3.4873153354192294,0.2605944237440782,110.2,8.62,8.941908713692944,18.6,0.1990686377071474,101.35430429259823,23.856770833333332,CBP_2020-03-20,0.00387463147802864
WB,2020-03-20,2020-03-20T19:00:00Z,2020-03-20,5.749772327,1336.049477,0.422570846,0.050436547,712.3301463,0.404955705,7.22,NA,0.19934756405728796,0.45371798044914263,20.7909128,10.27,8.938416362561753,108.5,28.9,100.90546974909095,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,10.46,7.31,0.05,0.0033,6.85,NA,4.11,13.88,3.14,0.1237,0.005,0.005,1.2082005136177907,0.6780803733326043,1.7174524321207256,0.876152013188086,1.6967379653700236,0.11836070213445891,1.947183638341556,0.6964221929157367,3.353372946921079,0.4560270266956077,111.0921568627451,9.5025,9.3022576034969,18.9534712375,0.2074655008824828,101.35430429259823,23.856770833333332,WB_2020-03-20,0.00397935127800959
WB,2020-03-20,2020-03-20T19:00:00Z,2020-03-20,6.199604315,1494.197208,0.460616801,0.050436547,712.3301463,0.404955705,7.22,NA,0.19934756405728796,0.45371798044914263,20.7909128,10.27,8.938416362561753,108.5,28.9,100.90546974909095,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,10.46,7.31,0.05,0.0033,6.85,NA,4.11,13.88,3.14,0.1237,0.005,0.005,1.2082005136177907,0.6780803733326043,1.7174524321207256,0.876152013188086,1.6967379653700236,0.11836070213445891,1.947183638341556,0.6964221929157367,3.353372946921079,0.4560270266956077,111.0921568627451,9.5025,9.3022576034969,18.9534712375,0.2074655008824828,101.35430429259823,23.856770833333332,WB_2020-03-20,0.00397935127800959
